,SUBJECTID,mTurkCode,TRIALNUM,IMAGE_NUMBER,RAW_ANSWER,IS_TRAP
4472,17.0,8975195,,25.0,Male,no
4473,17.0,8975195,,26.0,Male,no
4474,17.0,8975195,,27.0,Male,no
4475,17.0,8975195,,28.0,Male,no
4476,17.0,8975195,,29.0,Female,no
4477,17.0,8975195,,30.0,Male,no
4478,17.0,8975195,,31.0,Male,no
4479,17.0,8975195,,32.0,Male,no
4480,17.0,8975195,,33.0,Male,no
4481,17.0,8975195,,34.0,Male,no
4482,17.0,8975195,,35.0,Male,no
4483,17.0,8975195,,36.0,Male,no
4484,17.0,8975195,,37.0,Female,no
4485,17.0,8975195,,38.0,Male,no
4486,17.0,8975195,,39.0,Female,no
4487,17.0,8975195,,40.0,Female,no
4488,17.0,8975195,,41.0,Female,no
4489,17.0,8975195,,42.0,Male,no
4490,17.0,8975195,,43.0,Female,no
4491,17.0,8975195,,44.0,Male,no
4492,17.0,8975195,,45.0,Female,no
4493,17.0,8975195,,46.0,Female,no
4494,17.0,8975195,,47.0,Male,no
4495,17.0,8975195,,48.0,Male,no
4496,17.0,8975195,,49.0,Female,no
4497,17.0,8975195,,50.0,Female,no
4498,17.0,8975195,,51.0,Female,no
4499,17.0,8975195,,52.0,Female,no
4500,17.0,8975195,,53.0,Male,no
4501,17.0,8975195,,54.0,Female,no
4502,17.0,8975195,,55.0,Female,no
4503,17.0,8975195,,56.0,Female,no
4504,17.0,8975195,,57.0,Female,no
4505,17.0,8975195,,58.0,Female,no
4506,17.0,8975195,,59.0,Female,no
4507,17.0,8975195,,60.0,Male,no
4508,17.0,8975195,,61.0,Female,no
4509,17.0,8975195,,62.0,Male,no
4510,17.0,8975195,,63.0,Female,no
4511,17.0,8975195,,64.0,Female,no
4512,17.0,8975195,,65.0,Female,no
4513,17.0,8975195,,66.0,Female,no
4514,17.0,8975195,,67.0,Male,no
4515,17.0,8975195,,68.0,Female,no
4516,17.0,8975195,,69.0,Male,no
4517,17.0,8975195,,70.0,Female,no
4518,17.0,8975195,,71.0,Male,no
4519,17.0,8975195,,72.0,Female,no
4520,17.0,8975195,,73.0,Female,no
4521,17.0,8975195,,74.0,Female,no
4522,17.0,8975195,,75.0,Male,no
4523,17.0,8975195,,76.0,Female,no
4524,17.0,8975195,,77.0,Male,no
4525,17.0,8975195,,78.0,Female,no
4526,17.0,8975195,,79.0,Female,no
4527,17.0,8975195,,80.0,Male,no
4528,17.0,8975195,,81.0,Female,no
4529,17.0,8975195,,82.0,Male,no
4530,17.0,8975195,,83.0,Female,no
4531,17.0,8975195,,84.0,Female,no
4532,17.0,8975195,,85.0,Female,no
4533,17.0,8975195,,86.0,Female,no
4534,17.0,8975195,,87.0,Female,no
4535,17.0,8975195,,88.0,Male,no
4536,17.0,8975195,,89.0,Male,no
4537,17.0,8975195,,90.0,Female,no
4538,17.0,8975195,,91.0,Female,no
4539,17.0,8975195,,92.0,Male,no
4540,17.0,8975195,,93.0,Female,no
4541,17.0,8975195,,94.0,Male,no
4542,17.0,8975195,,95.0,Female,no
4543,17.0,8975195,,96.0,Female,no
4544,17.0,8975195,,97.0,Male,no
4545,17.0,8975195,,98.0,Male,no
4546,17.0,8975195,,99.0,Male,no
4547,17.0,8975195,,100.0,Female,no
4548,17.0,8975195,,101.0,Female,no
4549,17.0,8975195,,102.0,Female,no
4550,17.0,8975195,,103.0,Male,no
4551,17.0,8975195,,104.0,Female,no
4552,17.0,8975195,,105.0,Male,no
4553,17.0,8975195,,106.0,Female,no
4554,17.0,8975195,,107.0,Male,no
4555,17.0,8975195,,108.0,Male,no
4556,17.0,8975195,,109.0,Female,no
4557,17.0,8975195,,110.0,Female,no
4558,17.0,8975195,,111.0,Female,no
4559,17.0,8975195,,112.0,Male,no
4560,17.0,8975195,,113.0,Female,no
4561,17.0,8975195,,114.0,Male,no
4562,17.0,8975195,,115.0,Female,no
4563,17.0,8975195,,116.0,Female,no
4564,17.0,8975195,,117.0,Female,no
4565,17.0,8975195,,118.0,Female,no
4566,17.0,8975195,,119.0,Female,no
4567,17.0,8975195,,120.0,Female,no
4568,17.0,8975195,,121.0,Male,no
4569,17.0,8975195,,122.0,Male,no
4570,17.0,8975195,,123.0,Male,no
4571,17.0,8975195,,124.0,Female,no
4572,17.0,8975195,,125.0,Female,no
4573,17.0,8975195,,126.0,Male,no
4574,17.0,8975195,,127.0,Female,no
4575,17.0,8975195,,128.0,Male,no
4576,17.0,8975195,,129.0,Female,no
4577,17.0,8975195,,130.0,Female,no
4578,17.0,8975195,,131.0,Female,no
4579,17.0,8975195,,132.0,Female,no
4580,17.0,8975195,,133.0,Male,no
4581,17.0,8975195,,134.0,Female,no
4582,17.0,8975195,,135.0,Female,no
4583,17.0,8975195,,136.0,Male,no
4584,17.0,8975195,,137.0,Male,no
4585,17.0,8975195,,138.0,Female,no
4586,17.0,8975195,,139.0,Male,no
4587,17.0,8975195,,140.0,Female,no
4588,17.0,8975195,,141.0,Male,no
4589,17.0,8975195,,142.0,Female,no
4590,17.0,8975195,,143.0,Female,no
4591,17.0,8975195,,144.0,Male,no
4592,17.0,8975195,,145.0,Female,no
4593,17.0,8975195,,146.0,Male,no
4594,17.0,8975195,,147.0,Male,no
4595,17.0,8975195,,148.0,Female,no
4596,17.0,8975195,,149.0,Female,no
4597,17.0,8975195,,150.0,Male,no
4598,17.0,8975195,,151.0,Male,no
4599,17.0,8975195,,152.0,Male,no
4600,17.0,8975195,,153.0,Female,no
4601,17.0,8975195,,154.0,Male,no
4602,17.0,8975195,,155.0,Female,no
4603,17.0,8975195,,156.0,Female,no
4604,17.0,8975195,,157.0,Female,no
4605,17.0,8975195,,158.0,Female,no
4606,17.0,8975195,,159.0,Female,no
4607,17.0,8975195,,160.0,Male,no
4608,17.0,8975195,,161.0,Male,no
4609,17.0,8975195,,162.0,Male,no
4610,17.0,8975195,,163.0,Male,no
4611,17.0,8975195,,164.0,Male,no
4612,17.0,8975195,,165.0,Female,no
4613,17.0,8975195,,166.0,Male,no
4614,17.0,8975195,,167.0,Female,no
4615,17.0,8975195,,168.0,Female,no
4616,17.0,8975195,,169.0,Male,no
4617,17.0,8975195,,170.0,Male,no
4618,17.0,8975195,,171.0,Male,no
4619,17.0,8975195,,172.0,Male,no
4620,17.0,8975195,,173.0,Female,no
4621,17.0,8975195,,174.0,Female,no
4622,17.0,8975195,,175.0,Male,no
4623,17.0,8975195,,176.0,Female,no
4624,17.0,8975195,,177.0,Female,no
4625,17.0,8975195,,178.0,Male,no
4626,17.0,8975195,,179.0,Female,no
4627,17.0,8975195,,180.0,Female,no
4628,17.0,8975195,,181.0,Male,no
4629,17.0,8975195,,182.0,Female,no
4630,17.0,8975195,,183.0,Female,no
4631,17.0,8975195,,184.0,Male,no
4632,17.0,8975195,,185.0,Female,no
4633,17.0,8975195,,186.0,Male,no
4634,17.0,8975195,,187.0,Female,no
4635,17.0,8975195,,188.0,Female,no
4636,17.0,8975195,,189.0,Male,no
4637,17.0,8975195,,190.0,Male,no
4638,17.0,8975195,,191.0,Male,no
4639,17.0,8975195,,192.0,Male,no
4640,17.0,8975195,,193.0,Female,no
4641,17.0,8975195,,194.0,Female,no
4642,17.0,8975195,,195.0,Female,no
4643,17.0,8975195,,196.0,Male,no
4644,17.0,8975195,,197.0,Male,no
4645,17.0,8975195,,198.0,Male,no
4646,17.0,8975195,,199.0,Male,no
4647,17.0,8975195,,200.0,Female,no
4648,17.0,8975195,,201.0,Female,no
4649,17.0,8975195,,202.0,Female,no
4650,17.0,8975195,,203.0,Female,no
4651,17.0,8975195,,204.0,Female,no
4652,17.0,8975195,,205.0,Male,no
4653,17.0,8975195,,206.0,Male,no
4654,17.0,8975195,,207.0,Male,no
4655,17.0,8975195,,208.0,Male,no
4656,17.0,8975195,,209.0,Male,no
4657,17.0,8975195,,210.0,Male,no
4658,17.0,8975195,,211.0,Male,no
4659,17.0,8975195,,212.0,Female,no
4660,17.0,8975195,,213.0,Female,no
4661,17.0,8975195,,214.0,Female,no
4662,17.0,8975195,,215.0,Female,no
4663,17.0,8975195,,216.0,Female,no
4664,17.0,8975195,,217.0,Female,no
4665,17.0,8975195,,218.0,Female,no
4666,17.0,8975195,,219.0,Female,no
4667,17.0,8975195,,220.0,Female,no
4668,17.0,8975195,,221.0,Female,no
4669,17.0,8975195,,222.0,Female,no
4670,17.0,8975195,,223.0,Male,no
4671,17.0,8975195,,224.0,Female,no
4672,17.0,8975195,,225.0,Female,no
4673,17.0,8975195,,226.0,Male,no
4674,17.0,8975195,,227.0,Male,no
4675,17.0,8975195,,228.0,Female,no
4676,17.0,8975195,,229.0,Male,no
4677,17.0,8975195,,230.0,Male,no
4678,17.0,8975195,,231.0,Female,no
4679,17.0,8975195,,232.0,Female,no
4680,17.0,8975195,,233.0,Male,no
4681,17.0,8975195,,234.0,Female,no
4682,17.0,8975195,,235.0,Male,no
4683,17.0,8975195,,236.0,Female,no
4684,17.0,8975195,,237.0,Male,no
4685,17.0,8975195,,238.0,Male,no
4686,17.0,8975195,,239.0,Female,no
4687,17.0,8975195,,240.0,Male,no
4688,17.0,8975195,,241.0,Male,no
4689,17.0,8975195,,242.0,Female,no
4690,17.0,8975195,,243.0,Male,no
4691,17.0,8975195,,244.0,Male,no
4692,17.0,8975195,,245.0,Male,no
4693,17.0,8975195,,246.0,Female,no
4694,17.0,8975195,,247.0,Female,no
4695,17.0,8975195,,248.0,Female,no
4696,17.0,8975195,,249.0,Female,no
4697,17.0,8975195,,250.0,Female,no
4698,17.0,8975195,,251.0,Male,no
4699,17.0,8975195,,252.0,Female,no
4700,17.0,8975195,,253.0,Female,no
4701,17.0,8975195,,254.0,Female,no
4702,17.0,8975195,,255.0,Male,no
4703,17.0,8975195,,256.0,Female,no
4704,17.0,8975195,,257.0,Male,no
4705,17.0,8975195,,258.0,Male,no
4706,17.0,8975195,,259.0,Female,no
4707,17.0,8975195,,260.0,Male,no
4708,17.0,8975195,,261.0,Male,no
4709,17.0,8975195,,262.0,Female,no
4710,17.0,8975195,,263.0,Female,no
4711,17.0,8975195,,264.0,Female,no
4712,17.0,8975195,,265.0,Male,no
4713,17.0,8975195,,266.0,Female,no
4714,17.0,8975195,,267.0,Male,no
4715,17.0,8975195,,268.0,Male,no
4716,17.0,8975195,,269.0,Male,no
4717,17.0,8975195,,270.0,Male,no
4718,17.0,8975195,,271.0,Female,no
4719,17.0,8975195,,272.0,Male,no
4720,17.0,8975195,,273.0,Female,no
4721,17.0,8975195,,274.0,Male,no
4722,17.0,8975195,,275.0,Male,yes
4723,17.0,8975195,,276.0,Female,yes
4724,17.0,8975195,,277.0,Male,yes
4725,17.0,8975195,,278.0,Female,yes
4726,18.0,8241904,,1.0,Female,no
4727,18.0,8241904,,2.0,Female,no
4728,18.0,8241904,,3.0,Female,no
4729,18.0,8241904,,4.0,Male,no
4730,18.0,8241904,,5.0,Female,no
4731,18.0,8241904,,6.0,Female,no
4732,18.0,8241904,,7.0,Female,no
4733,18.0,8241904,,8.0,Male,no
4734,18.0,8241904,,9.0,Male,no
4735,18.0,8241904,,10.0,Female,no
4736,18.0,8241904,,11.0,Male,no
4737,18.0,8241904,,12.0,Female,no
4738,18.0,8241904,,13.0,Male,no
4739,18.0,8241904,,14.0,Male,no
4740,18.0,8241904,,15.0,Female,no
4741,18.0,8241904,,16.0,Male,no
4742,18.0,8241904,,17.0,Female,no
4743,18.0,8241904,,18.0,Male,no
4744,18.0,8241904,,19.0,Female,no
4745,18.0,8241904,,20.0,Female,no
4746,18.0,8241904,,21.0,Female,no
4747,18.0,8241904,,22.0,Male,no
4748,18.0,8241904,,23.0,Male,no
4749,18.0,8241904,,24.0,Female,no
4750,18.0,8241904,,25.0,Male,no
4751,18.0,8241904,,26.0,Male,no
4752,18.0,8241904,,27.0,Male,no
4753,18.0,8241904,,28.0,Male,no
4754,18.0,8241904,,29.0,Female,no
4755,18.0,8241904,,30.0,Male,no
4756,18.0,8241904,,31.0,Male,no
4757,18.0,8241904,,32.0,Female,no
4758,18.0,8241904,,33.0,Male,no
4759,18.0,8241904,,34.0,Male,no
4760,18.0,8241904,,35.0,Male,no
4761,18.0,8241904,,36.0,Male,no
4762,18.0,8241904,,37.0,Female,no
4763,18.0,8241904,,38.0,Male,no
4764,18.0,8241904,,39.0,Male,no
4765,18.0,8241904,,40.0,Female,no
4766,18.0,8241904,,41.0,Female,no
4767,18.0,8241904,,42.0,Male,no
4768,18.0,8241904,,43.0,Female,no
4769,18.0,8241904,,44.0,Male,no
4770,18.0,8241904,,45.0,Male,no
4771,18.0,8241904,,46.0,Male,no
4772,18.0,8241904,,47.0,Male,no
4773,18.0,8241904,,48.0,Male,no
4774,18.0,8241904,,49.0,Female,no
4775,18.0,8241904,,50.0,Male,no
4776,18.0,8241904,,51.0,Female,no
4777,18.0,8241904,,52.0,Female,no
4778,18.0,8241904,,53.0,Male,no
4779,18.0,8241904,,54.0,Female,no
4780,18.0,8241904,,55.0,Female,no
4781,18.0,8241904,,56.0,Male,no
4782,18.0,8241904,,57.0,Female,no
4783,18.0,8241904,,58.0,Male,no
4784,18.0,8241904,,59.0,Female,no
4785,18.0,8241904,,60.0,Male,no
4786,18.0,8241904,,61.0,Female,no
4787,18.0,8241904,,62.0,Male,no
4788,18.0,8241904,,63.0,Female,no
4789,18.0,8241904,,64.0,Female,no
4790,18.0,8241904,,65.0,Female,no
4791,18.0,8241904,,66.0,Female,no
4792,18.0,8241904,,67.0,Male,no
4793,18.0,8241904,,68.0,Female,no
4794,18.0,8241904,,69.0,Male,no
4795,18.0,8241904,,70.0,Male,no
4796,18.0,8241904,,71.0,Male,no
4797,18.0,8241904,,72.0,Male,no
4798,18.0,8241904,,73.0,Female,no
4799,18.0,8241904,,74.0,Female,no
4800,18.0,8241904,,75.0,Male,no
4801,18.0,8241904,,76.0,Female,no
4802,18.0,8241904,,77.0,Male,no
4803,18.0,8241904,,78.0,Male,no
4804,18.0,8241904,,79.0,Male,no
4805,18.0,8241904,,80.0,Female,no
4806,18.0,8241904,,81.0,Female,no
4807,18.0,8241904,,82.0,Female,no
4808,18.0,8241904,,83.0,Female,no
4809,18.0,8241904,,84.0,Female,no
4810,18.0,8241904,,85.0,Female,no
4811,18.0,8241904,,86.0,Female,no
4812,18.0,8241904,,87.0,Female,no
4813,18.0,8241904,,88.0,Male,no
4814,18.0,8241904,,89.0,Male,no
4815,18.0,8241904,,90.0,Female,no
4816,18.0,8241904,,91.0,Male,no
4817,18.0,8241904,,92.0,Male,no
4818,18.0,8241904,,93.0,Female,no
4819,18.0,8241904,,94.0,Male,no
4820,18.0,8241904,,95.0,Female,no
4821,18.0,8241904,,96.0,Female,no
4822,18.0,8241904,,97.0,Male,no
4823,18.0,8241904,,98.0,Male,no
4824,18.0,8241904,,99.0,Male,no
4825,18.0,8241904,,100.0,Female,no
4826,18.0,8241904,,101.0,Female,no
4827,18.0,8241904,,102.0,Female,no
4828,18.0,8241904,,103.0,Male,no
4829,18.0,8241904,,104.0,Female,no
4830,18.0,8241904,,105.0,Male,no
4831,18.0,8241904,,106.0,Female,no
4832,18.0,8241904,,107.0,Male,no
4833,18.0,8241904,,108.0,Male,no
4834,18.0,8241904,,109.0,Male,no
4835,18.0,8241904,,110.0,Female,no
4836,18.0,8241904,,111.0,Female,no
4837,18.0,8241904,,112.0,Male,no
4838,18.0,8241904,,113.0,Female,no
4839,18.0,8241904,,114.0,Female,no
4840,18.0,8241904,,115.0,Male,no
4841,18.0,8241904,,116.0,Male,no
4842,18.0,8241904,,117.0,Female,no
4843,18.0,8241904,,118.0,Female,no
4844,18.0,8241904,,119.0,Female,no
4845,18.0,8241904,,120.0,Female,no
4846,18.0,8241904,,121.0,Male,no
4847,18.0,8241904,,122.0,Male,no
4848,18.0,8241904,,123.0,Male,no
4849,18.0,8241904,,124.0,Female,no
4850,18.0,8241904,,125.0,Female,no
4851,18.0,8241904,,126.0,Male,no
4852,18.0,8241904,,127.0,Female,no
4853,18.0,8241904,,128.0,Male,no
4854,18.0,8241904,,129.0,Female,no
4855,18.0,8241904,,130.0,Male,no
4856,18.0,8241904,,131.0,Female,no
4857,18.0,8241904,,132.0,Female,no
4858,18.0,8241904,,133.0,Male,no
4859,18.0,8241904,,134.0,Female,no
4860,18.0,8241904,,135.0,Female,no
4861,18.0,8241904,,136.0,Male,no
4862,18.0,8241904,,137.0,Male,no
4863,18.0,8241904,,138.0,Female,no
4864,18.0,8241904,,139.0,Male,no
4865,18.0,8241904,,140.0,Female,no
4866,18.0,8241904,,141.0,Female,no
4867,18.0,8241904,,142.0,Female,no
4868,18.0,8241904,,143.0,Male,no
4869,18.0,8241904,,144.0,Male,no
4870,18.0,8241904,,145.0,Female,no
4871,18.0,8241904,,146.0,Male,no
4872,18.0,8241904,,147.0,Male,no
4873,18.0,8241904,,148.0,Female,no
4874,18.0,8241904,,149.0,Female,no
4875,18.0,8241904,,150.0,Male,no
4876,18.0,8241904,,151.0,Male,no
4877,18.0,8241904,,152.0,Male,no
4878,18.0,8241904,,153.0,Female,no
4879,18.0,8241904,,154.0,Male,no
4880,18.0,8241904,,155.0,Female,no
4881,18.0,8241904,,156.0,Female,no
4882,18.0,8241904,,157.0,Male,no
4883,18.0,8241904,,158.0,Female,no
4884,18.0,8241904,,159.0,Female,no
4885,18.0,8241904,,160.0,Male,no
4886,18.0,8241904,,161.0,Male,no
4887,18.0,8241904,,162.0,Male,no
4888,18.0,8241904,,163.0,Male,no
4889,18.0,8241904,,164.0,Male,no
4890,18.0,8241904,,165.0,Female,no
4891,18.0,8241904,,166.0,Female,no
4892,18.0,8241904,,167.0,Female,no
4893,18.0,8241904,,168.0,Female,no
4894,18.0,8241904,,169.0,Male,no
4895,18.0,8241904,,170.0,Male,no
4896,18.0,8241904,,171.0,Male,no
4897,18.0,8241904,,172.0,Male,no
4898,18.0,8241904,,173.0,Female,no
4899,18.0,8241904,,174.0,Female,no
4900,18.0,8241904,,175.0,Male,no
4901,18.0,8241904,,176.0,Female,no
4902,18.0,8241904,,177.0,Male,no
4903,18.0,8241904,,178.0,Male,no
4904,18.0,8241904,,179.0,Female,no
4905,18.0,8241904,,180.0,Female,no
4906,18.0,8241904,,181.0,Male,no
4907,18.0,8241904,,182.0,Female,no
4908,18.0,8241904,,183.0,Female,no
4909,18.0,8241904,,184.0,Male,no
4910,18.0,8241904,,185.0,Female,no
4911,18.0,8241904,,186.0,Male,no
4912,18.0,8241904,,187.0,Female,no
4913,18.0,8241904,,188.0,Female,no
4914,18.0,8241904,,189.0,Male,no
4915,18.0,8241904,,190.0,Male,no
4916,18.0,8241904,,191.0,Male,no
4917,18.0,8241904,,192.0,Male,no
4918,18.0,8241904,,193.0,Female,no
4919,18.0,8241904,,194.0,Female,no
4920,18.0,8241904,,195.0,Female,no
4921,18.0,8241904,,196.0,Male,no
4922,18.0,8241904,,197.0,Male,no
4923,18.0,8241904,,198.0,Male,no
4924,18.0,8241904,,199.0,Male,no
4925,18.0,8241904,,200.0,Male,no
4926,18.0,8241904,,201.0,Female,no
4927,18.0,8241904,,202.0,Female,no
4928,18.0,8241904,,203.0,Female,no
4929,18.0,8241904,,204.0,Female,no
4930,18.0,8241904,,205.0,Male,no
4931,18.0,8241904,,206.0,Male,no
4932,18.0,8241904,,207.0,Male,no
4933,18.0,8241904,,208.0,Female,no
4934,18.0,8241904,,209.0,Male,no
4935,18.0,8241904,,210.0,Male,no
4936,18.0,8241904,,211.0,Male,no
4937,18.0,8241904,,212.0,Female,no
4938,18.0,8241904,,213.0,Female,no
4939,18.0,8241904,,214.0,Female,no
4940,18.0,8241904,,215.0,Female,no
4941,18.0,8241904,,216.0,Female,no
4942,18.0,8241904,,217.0,Female,no
4943,18.0,8241904,,218.0,Female,no
4944,18.0,8241904,,219.0,Female,no
4945,18.0,8241904,,220.0,Female,no
4946,18.0,8241904,,221.0,Female,no
4947,18.0,8241904,,222.0,Female,no
4948,18.0,8241904,,223.0,Female,no
4949,18.0,8241904,,224.0,Female,no
4950,18.0,8241904,,225.0,Female,no
4951,18.0,8241904,,226.0,Male,no
4952,18.0,8241904,,227.0,Male,no
4953,18.0,8241904,,228.0,Male,no
4954,18.0,8241904,,229.0,Male,no
4955,18.0,8241904,,230.0,Male,no
4956,18.0,8241904,,231.0,Male,no
4957,18.0,8241904,,232.0,Female,no
4958,18.0,8241904,,233.0,Male,no
4959,18.0,8241904,,234.0,Male,no
4960,18.0,8241904,,235.0,Male,no
4961,18.0,8241904,,236.0,Male,no
4962,18.0,8241904,,237.0,Female,no
4963,18.0,8241904,,238.0,Female,no
4964,18.0,8241904,,239.0,Female,no
4965,18.0,8241904,,240.0,Male,no
4966,18.0,8241904,,241.0,Male,no
4967,18.0,8241904,,242.0,Male,no
4968,18.0,8241904,,243.0,Male,no
4969,18.0,8241904,,244.0,Male,no
4970,18.0,8241904,,245.0,Male,no
4971,18.0,8241904,,246.0,Female,no
4972,18.0,8241904,,247.0,Female,no
4973,18.0,8241904,,248.0,Female,no
4974,18.0,8241904,,249.0,Male,no
4975,18.0,8241904,,250.0,Female,no
4976,18.0,8241904,,251.0,Male,no
4977,18.0,8241904,,252.0,Male,no
4978,18.0,8241904,,253.0,Male,no
4979,18.0,8241904,,254.0,Male,no
4980,18.0,8241904,,255.0,Male,no
4981,18.0,8241904,,256.0,Female,no
4982,18.0,8241904,,257.0,Male,no
4983,18.0,8241904,,258.0,Male,no
4984,18.0,8241904,,259.0,Male,no
4985,18.0,8241904,,260.0,Male,no
4986,18.0,8241904,,261.0,Male,no
4987,18.0,8241904,,262.0,Female,no
4988,18.0,8241904,,263.0,Male,no
4989,18.0,8241904,,264.0,Male,no
4990,18.0,8241904,,265.0,Male,no
4991,18.0,8241904,,266.0,Female,no
4992,18.0,8241904,,267.0,Male,no
4993,18.0,8241904,,268.0,Male,no
4994,18.0,8241904,,269.0,Male,no
4995,18.0,8241904,,270.0,Male,no
4996,18.0,8241904,,271.0,Female,no
4997,18.0,8241904,,272.0,Male,no
4998,18.0,8241904,,273.0,Female,no
4999,18.0,8241904,,274.0,Male,no
5000,18.0,8241904,,275.0,Male,yes
5001,18.0,8241904,,276.0,Female,yes
5002,18.0,8241904,,277.0,Male,yes
5003,18.0,8241904,,278.0,Female,yes
5004,19.0,6118132,,1.0,Female,no
5005,19.0,6118132,,2.0,Female,no
5006,19.0,6118132,,3.0,Male,no
5007,19.0,6118132,,4.0,Male,no
5008,19.0,6118132,,5.0,Female,no
5009,19.0,6118132,,6.0,Female,no
5010,19.0,6118132,,7.0,Female,no
5011,19.0,6118132,,8.0,Male,no
5012,19.0,6118132,,9.0,Male,no
5013,19.0,6118132,,10.0,Male,no
5014,19.0,6118132,,11.0,Male,no
5015,19.0,6118132,,12.0,Female,no
5016,19.0,6118132,,13.0,Male,no
5017,19.0,6118132,,14.0,Male,no
5018,19.0,6118132,,15.0,Female,no
5019,19.0,6118132,,16.0,Female,no
5020,19.0,6118132,,17.0,Female,no
5021,19.0,6118132,,18.0,Female,no
5022,19.0,6118132,,19.0,Female,no
5023,19.0,6118132,,20.0,Male,no
5024,19.0,6118132,,21.0,Female,no
5025,19.0,6118132,,22.0,Male,no
5026,19.0,6118132,,23.0,Male,no
5027,19.0,6118132,,24.0,Female,no
5028,19.0,6118132,,25.0,Male,no
5029,19.0,6118132,,26.0,Male,no
5030,19.0,6118132,,27.0,Male,no
5031,19.0,6118132,,28.0,Male,no
5032,19.0,6118132,,29.0,Male,no
5033,19.0,6118132,,30.0,Female,no
5034,19.0,6118132,,31.0,Male,no
5035,19.0,6118132,,32.0,Male,no
5036,19.0,6118132,,33.0,Male,no
5037,19.0,6118132,,34.0,Male,no
5038,19.0,6118132,,35.0,Male,no
5039,19.0,6118132,,36.0,Male,no
5040,19.0,6118132,,37.0,Female,no
5041,19.0,6118132,,38.0,Male,no
5042,19.0,6118132,,39.0,Male,no
5043,19.0,6118132,,40.0,Female,no
5044,19.0,6118132,,41.0,Female,no
5045,19.0,6118132,,42.0,Male,no
5046,19.0,6118132,,43.0,Female,no
5047,19.0,6118132,,44.0,Male,no
5048,19.0,6118132,,45.0,Female,no
5049,19.0,6118132,,46.0,Male,no
5050,19.0,6118132,,47.0,Male,no
5051,19.0,6118132,,48.0,Male,no
5052,19.0,6118132,,49.0,Female,no
5053,19.0,6118132,,50.0,Male,no
5054,19.0,6118132,,51.0,Female,no
5055,19.0,6118132,,52.0,Female,no
5056,19.0,6118132,,53.0,Male,no
5057,19.0,6118132,,54.0,Female,no
5058,19.0,6118132,,55.0,Female,no
5059,19.0,6118132,,56.0,Male,no
5060,19.0,6118132,,57.0,Male,no
5061,19.0,6118132,,58.0,Male,no
5062,19.0,6118132,,59.0,Female,no
5063,19.0,6118132,,60.0,Male,no
5064,19.0,6118132,,61.0,Female,no
5065,19.0,6118132,,62.0,Male,no
5066,19.0,6118132,,63.0,Male,no
5067,19.0,6118132,,64.0,Female,no
5068,19.0,6118132,,65.0,Female,no
5069,19.0,6118132,,66.0,Female,no
5070,19.0,6118132,,67.0,Male,no
5071,19.0,6118132,,68.0,Female,no
5072,19.0,6118132,,69.0,Male,no
5073,19.0,6118132,,70.0,Male,no
5074,19.0,6118132,,71.0,Male,no
5075,19.0,6118132,,72.0,Male,no
5076,19.0,6118132,,73.0,Female,no
5077,19.0,6118132,,74.0,Female,no
5078,19.0,6118132,,75.0,Male,no
5079,19.0,6118132,,76.0,Female,no
5080,19.0,6118132,,77.0,Male,no
5081,19.0,6118132,,78.0,Female,no
5082,19.0,6118132,,79.0,Male,no
5083,19.0,6118132,,80.0,Female,no
5084,19.0,6118132,,81.0,Female,no
5085,19.0,6118132,,82.0,Male,no
5086,19.0,6118132,,83.0,Female,no
5087,19.0,6118132,,84.0,Male,no
5088,19.0,6118132,,85.0,Male,no
5089,19.0,6118132,,86.0,Female,no
5090,19.0,6118132,,87.0,Female,no
5091,19.0,6118132,,88.0,Male,no
5092,19.0,6118132,,89.0,Male,no
5093,19.0,6118132,,90.0,Female,no
5094,19.0,6118132,,91.0,Female,no
5095,19.0,6118132,,92.0,Male,no
5096,19.0,6118132,,93.0,Female,no
5097,19.0,6118132,,94.0,Male,no
5098,19.0,6118132,,95.0,Female,no
5099,19.0,6118132,,96.0,Female,no
5100,19.0,6118132,,97.0,Male,no
5101,19.0,6118132,,98.0,Male,no
5102,19.0,6118132,,99.0,Male,no
5103,19.0,6118132,,100.0,Female,no
5104,19.0,6118132,,101.0,Female,no
5105,19.0,6118132,,102.0,Female,no
5106,19.0,6118132,,103.0,Male,no
5107,19.0,6118132,,104.0,Male,no
5108,19.0,6118132,,105.0,Male,no
5109,19.0,6118132,,106.0,Female,no
5110,19.0,6118132,,107.0,Male,no
5111,19.0,6118132,,108.0,Male,no
5112,19.0,6118132,,109.0,Male,no
5113,19.0,6118132,,110.0,Female,no
5114,19.0,6118132,,111.0,Female,no
5115,19.0,6118132,,112.0,Male,no
5116,19.0,6118132,,113.0,Female,no
5117,19.0,6118132,,114.0,Male,no
5118,19.0,6118132,,115.0,Female,no
5119,19.0,6118132,,116.0,Male,no
5120,19.0,6118132,,117.0,Female,no
5121,19.0,6118132,,118.0,Female,no
5122,19.0,6118132,,119.0,Female,no
5123,19.0,6118132,,120.0,Female,no
5124,19.0,6118132,,121.0,Male,no
5125,19.0,6118132,,122.0,Male,no
5126,19.0,6118132,,123.0,Male,no
5127,19.0,6118132,,124.0,Female,no
5128,19.0,6118132,,125.0,Female,no
5129,19.0,6118132,,126.0,Male,no
5130,19.0,6118132,,127.0,Female,no
5131,19.0,6118132,,128.0,Female,no
5132,19.0,6118132,,129.0,Female,no
5133,19.0,6118132,,130.0,Male,no
5134,19.0,6118132,,131.0,Female,no
