,SUBJECTID,mTurkCode,TRIALNUM,IMAGE_NUMBER,RAW_ANSWER,RAW_ANSWER
1943,7.0,5372351,,276.0,Female,Female
1944,7.0,5372351,,277.0,Male,Male
1945,7.0,5372351,,278.0,Female,Female
1946,8.0,2280517,,1.0,Female,Female
1947,8.0,2280517,,2.0,Female,Female
1948,8.0,2280517,,3.0,Male,Male
1949,8.0,2280517,,4.0,Female,Female
1950,8.0,2280517,,5.0,Female,Female
1951,8.0,2280517,,6.0,Female,Female
1952,8.0,2280517,,7.0,Female,Female
1953,8.0,2280517,,8.0,Male,Male
1954,8.0,2280517,,9.0,Male,Male
1955,8.0,2280517,,10.0,Female,Female
1956,8.0,2280517,,11.0,Male,Male
1957,8.0,2280517,,12.0,Female,Female
1958,8.0,2280517,,13.0,Male,Male
1959,8.0,2280517,,14.0,Male,Male
1960,8.0,2280517,,15.0,Female,Female
1961,8.0,2280517,,16.0,Male,Male
1962,8.0,2280517,,17.0,Female,Female
1963,8.0,2280517,,18.0,Female,Female
1964,8.0,2280517,,19.0,Female,Female
1965,8.0,2280517,,20.0,Female,Female
1966,8.0,2280517,,21.0,Female,Female
1967,8.0,2280517,,22.0,Male,Male
1968,8.0,2280517,,23.0,Male,Male
1969,8.0,2280517,,24.0,Female,Female
1970,8.0,2280517,,25.0,Male,Male
1971,8.0,2280517,,26.0,Male,Male
1972,8.0,2280517,,27.0,Male,Male
1973,8.0,2280517,,28.0,Male,Male
1974,8.0,2280517,,29.0,Female,Female
1975,8.0,2280517,,30.0,Male,Male
1976,8.0,2280517,,31.0,Male,Male
1977,8.0,2280517,,32.0,Male,Male
1978,8.0,2280517,,33.0,Male,Male
1979,8.0,2280517,,34.0,Male,Male
1980,8.0,2280517,,35.0,Male,Male
1981,8.0,2280517,,36.0,Male,Male
1982,8.0,2280517,,37.0,Female,Female
1983,8.0,2280517,,38.0,Male,Male
1984,8.0,2280517,,39.0,Male,Male
1985,8.0,2280517,,40.0,Female,Female
1986,8.0,2280517,,41.0,Female,Female
1987,8.0,2280517,,42.0,Male,Male
1988,8.0,2280517,,43.0,Female,Female
1989,8.0,2280517,,44.0,Female,Female
1990,8.0,2280517,,45.0,Female,Female
1991,8.0,2280517,,46.0,Female,Female
1992,8.0,2280517,,47.0,Male,Male
1993,8.0,2280517,,48.0,Male,Male
1994,8.0,2280517,,49.0,Female,Female
1995,8.0,2280517,,50.0,Male,Male
1996,8.0,2280517,,51.0,Female,Female
1997,8.0,2280517,,52.0,Female,Female
1998,8.0,2280517,,53.0,Male,Male
1999,8.0,2280517,,54.0,Female,Female
2000,8.0,2280517,,55.0,Female,Female
2001,8.0,2280517,,56.0,Male,Male
2002,8.0,2280517,,57.0,Female,Female
2003,8.0,2280517,,58.0,Male,Male
2004,8.0,2280517,,59.0,Female,Female
2005,8.0,2280517,,60.0,Male,Male
2006,8.0,2280517,,61.0,Female,Female
2007,8.0,2280517,,62.0,Male,Male
2008,8.0,2280517,,63.0,Male,Male
2009,8.0,2280517,,64.0,Female,Female
2010,8.0,2280517,,65.0,Female,Female
2011,8.0,2280517,,66.0,Female,Female
2012,8.0,2280517,,67.0,Male,Male
2013,8.0,2280517,,68.0,Female,Female
2014,8.0,2280517,,69.0,Male,Male
2015,8.0,2280517,,70.0,Female,Female
2016,8.0,2280517,,71.0,Male,Male
2017,8.0,2280517,,72.0,Male,Male
2018,8.0,2280517,,73.0,Female,Female
2019,8.0,2280517,,74.0,Female,Female
2020,8.0,2280517,,75.0,Male,Male
2021,8.0,2280517,,76.0,Female,Female
2022,8.0,2280517,,77.0,Male,Male
2023,8.0,2280517,,78.0,Female,Female
2024,8.0,2280517,,79.0,Male,Male
2025,8.0,2280517,,80.0,Female,Female
2026,8.0,2280517,,81.0,Female,Female
2027,8.0,2280517,,82.0,Male,Male
2028,8.0,2280517,,83.0,Female,Female
2029,8.0,2280517,,84.0,Female,Female
2030,8.0,2280517,,85.0,Female,Female
2031,8.0,2280517,,86.0,Female,Female
2032,8.0,2280517,,87.0,Female,Female
2033,8.0,2280517,,88.0,Male,Male
2034,8.0,2280517,,89.0,Male,Male
2035,8.0,2280517,,90.0,Female,Female
2036,8.0,2280517,,91.0,Female,Female
2037,8.0,2280517,,92.0,Male,Male
2038,8.0,2280517,,93.0,Female,Female
2039,8.0,2280517,,94.0,Male,Male
2040,8.0,2280517,,95.0,Female,Female
2041,8.0,2280517,,96.0,Female,Female
2042,8.0,2280517,,97.0,Male,Male
2043,8.0,2280517,,98.0,Male,Male
2044,8.0,2280517,,99.0,Male,Male
2045,8.0,2280517,,100.0,Female,Female
2046,8.0,2280517,,101.0,Female,Female
2047,8.0,2280517,,102.0,Female,Female
2048,8.0,2280517,,103.0,Male,Male
2049,8.0,2280517,,104.0,Male,Male
2050,8.0,2280517,,105.0,Male,Male
2051,8.0,2280517,,106.0,Male,Male
2052,8.0,2280517,,107.0,Male,Male
2053,8.0,2280517,,108.0,Male,Male
2054,8.0,2280517,,109.0,Female,Female
2055,8.0,2280517,,110.0,Female,Female
2056,8.0,2280517,,111.0,Female,Female
2057,8.0,2280517,,112.0,Male,Male
2058,8.0,2280517,,113.0,Female,Female
2059,8.0,2280517,,114.0,Male,Male
2060,8.0,2280517,,115.0,Female,Female
2061,8.0,2280517,,116.0,Female,Female
2062,8.0,2280517,,117.0,Female,Female
2063,8.0,2280517,,118.0,Female,Female
2064,8.0,2280517,,119.0,Female,Female
2065,8.0,2280517,,120.0,Male,Male
2066,8.0,2280517,,121.0,Male,Male
2067,8.0,2280517,,122.0,Male,Male
2068,8.0,2280517,,123.0,Male,Male
2069,8.0,2280517,,124.0,Female,Female
2070,8.0,2280517,,125.0,Female,Female
2071,8.0,2280517,,126.0,Male,Male
2072,8.0,2280517,,127.0,Female,Female
2073,8.0,2280517,,128.0,Male,Male
2074,8.0,2280517,,129.0,Female,Female
2075,8.0,2280517,,130.0,Male,Male
2076,8.0,2280517,,131.0,Female,Female
2077,8.0,2280517,,132.0,Male,Male
2078,8.0,2280517,,133.0,Male,Male
2079,8.0,2280517,,134.0,Female,Female
2080,8.0,2280517,,135.0,Female,Female
2081,8.0,2280517,,136.0,Male,Male
2082,8.0,2280517,,137.0,Male,Male
2083,8.0,2280517,,138.0,Female,Female
2084,8.0,2280517,,139.0,Male,Male
2085,8.0,2280517,,140.0,Female,Female
2086,8.0,2280517,,141.0,Female,Female
2087,8.0,2280517,,142.0,Female,Female
2088,8.0,2280517,,143.0,Female,Female
2089,8.0,2280517,,144.0,Male,Male
2090,8.0,2280517,,145.0,Female,Female
2091,8.0,2280517,,146.0,Male,Male
2092,8.0,2280517,,147.0,Male,Male
2093,8.0,2280517,,148.0,Male,Male
2094,8.0,2280517,,149.0,Female,Female
2095,8.0,2280517,,150.0,Male,Male
2096,8.0,2280517,,151.0,Male,Male
2097,8.0,2280517,,152.0,Male,Male
2098,8.0,2280517,,153.0,Female,Female
2099,8.0,2280517,,154.0,Male,Male
2100,8.0,2280517,,155.0,Female,Female
2101,8.0,2280517,,156.0,Female,Female
2102,8.0,2280517,,157.0,Male,Male
2103,8.0,2280517,,158.0,Female,Female
2104,8.0,2280517,,159.0,Female,Female
2105,8.0,2280517,,160.0,Male,Male
2106,8.0,2280517,,161.0,Male,Male
2107,8.0,2280517,,162.0,Male,Male
2108,8.0,2280517,,163.0,Male,Male
2109,8.0,2280517,,164.0,Male,Male
2110,8.0,2280517,,165.0,Female,Female
2111,8.0,2280517,,166.0,Male,Male
2112,8.0,2280517,,167.0,Female,Female
2113,8.0,2280517,,168.0,Female,Female
2114,8.0,2280517,,169.0,Male,Male
2115,8.0,2280517,,170.0,Male,Male
2116,8.0,2280517,,171.0,Male,Male
2117,8.0,2280517,,172.0,Male,Male
2118,8.0,2280517,,173.0,Female,Female
2119,8.0,2280517,,174.0,Female,Female
2120,8.0,2280517,,175.0,Female,Female
2121,8.0,2280517,,176.0,Female,Female
2122,8.0,2280517,,177.0,Male,Male
2123,8.0,2280517,,178.0,Male,Male
2124,8.0,2280517,,179.0,Female,Female
2125,8.0,2280517,,180.0,Female,Female
2126,8.0,2280517,,181.0,Male,Male
2127,8.0,2280517,,182.0,Female,Female
2128,8.0,2280517,,183.0,Female,Female
2129,8.0,2280517,,184.0,Male,Male
2130,8.0,2280517,,185.0,Female,Female
2131,8.0,2280517,,186.0,Male,Male
2132,8.0,2280517,,187.0,Female,Female
2133,8.0,2280517,,188.0,Female,Female
2134,8.0,2280517,,189.0,Male,Male
2135,8.0,2280517,,190.0,Male,Male
2136,8.0,2280517,,191.0,Male,Male
2137,8.0,2280517,,192.0,Male,Male
2138,8.0,2280517,,193.0,Female,Female
2139,8.0,2280517,,194.0,Female,Female
2140,8.0,2280517,,195.0,Female,Female
2141,8.0,2280517,,196.0,Male,Male
2142,8.0,2280517,,197.0,Male,Male
2143,8.0,2280517,,198.0,Male,Male
2144,8.0,2280517,,199.0,Male,Male
2145,8.0,2280517,,200.0,Female,Female
2146,8.0,2280517,,201.0,Female,Female
2147,8.0,2280517,,202.0,Female,Female
2148,8.0,2280517,,203.0,Male,Male
2149,8.0,2280517,,204.0,Female,Female
2150,8.0,2280517,,205.0,Male,Male
2151,8.0,2280517,,206.0,Male,Male
2152,8.0,2280517,,207.0,Male,Male
2153,8.0,2280517,,208.0,Male,Male
2154,8.0,2280517,,209.0,Male,Male
2155,8.0,2280517,,210.0,Male,Male
2156,8.0,2280517,,211.0,Male,Male
2157,8.0,2280517,,212.0,Female,Female
2158,8.0,2280517,,213.0,Female,Female
2159,8.0,2280517,,214.0,Male,Male
2160,8.0,2280517,,215.0,Female,Female
2161,8.0,2280517,,216.0,Female,Female
2162,8.0,2280517,,217.0,Female,Female
2163,8.0,2280517,,218.0,Female,Female
2164,8.0,2280517,,219.0,Female,Female
2165,8.0,2280517,,220.0,Female,Female
2166,8.0,2280517,,221.0,Female,Female
2167,8.0,2280517,,222.0,Female,Female
2168,8.0,2280517,,223.0,Female,Female
2169,8.0,2280517,,224.0,Female,Female
2170,8.0,2280517,,225.0,Female,Female
2171,8.0,2280517,,226.0,Male,Male
2172,8.0,2280517,,227.0,Male,Male
2173,8.0,2280517,,228.0,Male,Male
2174,8.0,2280517,,229.0,Male,Male
2175,8.0,2280517,,230.0,Male,Male
2176,8.0,2280517,,231.0,Female,Female
2177,8.0,2280517,,232.0,Female,Female
2178,8.0,2280517,,233.0,Male,Male
2179,8.0,2280517,,234.0,Male,Male
2180,8.0,2280517,,235.0,Male,Male
2181,8.0,2280517,,236.0,Male,Male
2182,8.0,2280517,,237.0,Male,Male
2183,8.0,2280517,,238.0,Male,Male
2184,8.0,2280517,,239.0,Female,Female
2185,8.0,2280517,,240.0,Male,Male
2186,8.0,2280517,,241.0,Male,Male
2187,8.0,2280517,,242.0,Female,Female
2188,8.0,2280517,,243.0,Male,Male
2189,8.0,2280517,,244.0,Male,Male
2190,8.0,2280517,,245.0,Female,Female
2191,8.0,2280517,,246.0,Male,Male
2192,8.0,2280517,,247.0,Female,Female
2193,8.0,2280517,,248.0,Female,Female
2194,8.0,2280517,,249.0,Male,Male
2195,8.0,2280517,,250.0,Female,Female
2196,8.0,2280517,,251.0,Male,Male
2197,8.0,2280517,,252.0,Female,Female
2198,8.0,2280517,,253.0,Male,Male
2199,8.0,2280517,,254.0,Male,Male
2200,8.0,2280517,,255.0,Male,Male
2201,8.0,2280517,,256.0,Female,Female
2202,8.0,2280517,,257.0,Male,Male
2203,8.0,2280517,,258.0,Male,Male
2204,8.0,2280517,,259.0,Female,Female
2205,8.0,2280517,,260.0,Male,Male
2206,8.0,2280517,,261.0,Female,Female
2207,8.0,2280517,,262.0,Female,Female
2208,8.0,2280517,,263.0,Female,Female
2209,8.0,2280517,,264.0,Male,Male
2210,8.0,2280517,,265.0,Male,Male
2211,8.0,2280517,,266.0,Female,Female
2212,8.0,2280517,,267.0,Female,Female
2213,8.0,2280517,,268.0,Male,Male
2214,8.0,2280517,,269.0,Male,Male
2215,8.0,2280517,,270.0,Male,Male
2216,8.0,2280517,,271.0,Female,Female
2217,8.0,2280517,,272.0,Male,Male
2218,8.0,2280517,,273.0,Female,Female
2219,8.0,2280517,,274.0,Male,Male
2220,8.0,2280517,,275.0,Male,Male
2221,8.0,2280517,,276.0,Female,Female
2222,8.0,2280517,,277.0,Male,Male
2223,8.0,2280517,,278.0,Female,Female
2224,9.0,4748367,,1.0,Female,Female
2225,9.0,4748367,,2.0,Male,Male
2226,9.0,4748367,,3.0,Female,Female
2227,9.0,4748367,,4.0,Male,Male
2228,9.0,4748367,,5.0,Male,Male
2229,9.0,4748367,,6.0,Female,Female
2230,9.0,4748367,,7.0,Female,Female
2231,9.0,4748367,,8.0,Female,Female
2232,9.0,4748367,,9.0,Male,Male
2233,9.0,4748367,,10.0,Female,Female
2234,9.0,4748367,,11.0,Female,Female
2235,9.0,4748367,,12.0,Female,Female
2236,9.0,4748367,,13.0,Male,Male
2237,9.0,4748367,,14.0,Male,Male
2238,9.0,4748367,,15.0,Female,Female
2239,9.0,4748367,,16.0,Female,Female
2240,9.0,4748367,,17.0,Male,Male
2241,9.0,4748367,,18.0,Male,Male
2242,9.0,4748367,,19.0,Male,Male
2243,9.0,4748367,,20.0,Female,Female
2244,9.0,4748367,,21.0,Female,Female
2245,9.0,4748367,,22.0,Female,Female
2246,9.0,4748367,,23.0,Female,Female
2247,9.0,4748367,,24.0,Female,Female
2248,9.0,4748367,,25.0,Male,Male
2249,9.0,4748367,,26.0,Male,Male
2250,9.0,4748367,,27.0,Female,Female
2251,9.0,4748367,,28.0,Female,Female
2252,9.0,4748367,,29.0,Male,Male
2253,9.0,4748367,,30.0,Male,Male
2254,9.0,4748367,,31.0,Female,Female
2255,9.0,4748367,,32.0,Female,Female
2256,9.0,4748367,,33.0,Male,Male
2257,9.0,4748367,,34.0,Female,Female
2258,9.0,4748367,,35.0,Male,Male
2259,9.0,4748367,,36.0,Male,Male
2260,9.0,4748367,,37.0,Male,Male
2261,9.0,4748367,,38.0,Male,Male
2262,9.0,4748367,,39.0,Male,Male
2263,9.0,4748367,,40.0,Male,Male
2264,9.0,4748367,,41.0,Female,Female
2265,9.0,4748367,,42.0,Female,Female
2266,9.0,4748367,,43.0,Male,Male
2267,9.0,4748367,,44.0,Female,Female
2268,9.0,4748367,,45.0,Male,Male
2269,9.0,4748367,,46.0,Female,Female
2270,9.0,4748367,,47.0,Female,Female
2271,9.0,4748367,,48.0,Male,Male
2272,9.0,4748367,,49.0,Male,Male
2273,9.0,4748367,,50.0,Male,Male
2274,9.0,4748367,,51.0,Male,Male
2275,9.0,4748367,,52.0,Female,Female
2276,9.0,4748367,,53.0,Female,Female
2277,9.0,4748367,,54.0,Female,Female
2278,9.0,4748367,,55.0,Female,Female
2279,9.0,4748367,,56.0,Female,Female
2280,9.0,4748367,,57.0,Male,Male
2281,9.0,4748367,,58.0,Male,Male
2282,9.0,4748367,,59.0,Male,Male
2283,9.0,4748367,,60.0,Male,Male
2284,9.0,4748367,,61.0,Female,Female
2285,9.0,4748367,,62.0,Male,Male
2286,9.0,4748367,,63.0,Male,Male
2287,9.0,4748367,,64.0,Female,Female
2288,9.0,4748367,,65.0,Female,Female
2289,9.0,4748367,,66.0,Female,Female
2290,9.0,4748367,,67.0,Female,Female
2291,9.0,4748367,,68.0,Male,Male
2292,9.0,4748367,,69.0,Male,Male
2293,9.0,4748367,,70.0,Male,Male
2294,9.0,4748367,,71.0,Male,Male
2295,9.0,4748367,,72.0,Female,Female
2296,9.0,4748367,,73.0,Male,Male
2297,9.0,4748367,,74.0,Female,Female
2298,9.0,4748367,,75.0,Female,Female
2299,9.0,4748367,,76.0,Female,Female
2300,9.0,4748367,,77.0,Female,Female
2301,9.0,4748367,,78.0,Female,Female
2302,9.0,4748367,,79.0,Male,Male
2303,9.0,4748367,,80.0,Female,Female
2304,9.0,4748367,,81.0,Female,Female
2305,9.0,4748367,,82.0,Male,Male
2306,9.0,4748367,,83.0,Male,Male
2307,9.0,4748367,,84.0,Female,Female
2308,9.0,4748367,,85.0,Male,Male
2309,9.0,4748367,,86.0,Male,Male
2310,9.0,4748367,,87.0,Male,Male
2311,9.0,4748367,,88.0,Female,Female
2312,9.0,4748367,,89.0,Female,Female
2313,9.0,4748367,,90.0,Male,Male
2314,9.0,4748367,,91.0,Female,Female
2315,9.0,4748367,,92.0,Female,Female
2316,9.0,4748367,,93.0,Female,Female
2317,9.0,4748367,,94.0,Female,Female
2318,9.0,4748367,,95.0,Male,Male
2319,9.0,4748367,,96.0,Male,Male
2320,9.0,4748367,,97.0,Male,Male
2321,9.0,4748367,,98.0,Male,Male
2322,9.0,4748367,,99.0,Male,Male
2323,9.0,4748367,,100.0,Female,Female
2324,9.0,4748367,,101.0,Female,Female
2325,9.0,4748367,,102.0,Female,Female
2326,9.0,4748367,,103.0,Female,Female
2327,9.0,4748367,,104.0,Male,Male
2328,9.0,4748367,,105.0,Female,Female
2329,9.0,4748367,,106.0,Male,Male
2330,9.0,4748367,,107.0,Female,Female
2331,9.0,4748367,,108.0,Male,Male
2332,9.0,4748367,,109.0,Female,Female
2333,9.0,4748367,,110.0,Female,Female
2334,9.0,4748367,,111.0,Female,Female
2335,9.0,4748367,,112.0,Male,Male
2336,9.0,4748367,,113.0,Male,Male
2337,9.0,4748367,,114.0,Male,Male
2338,9.0,4748367,,115.0,Female,Female
2339,9.0,4748367,,116.0,Female,Female
2340,9.0,4748367,,117.0,Female,Female
2341,9.0,4748367,,118.0,Male,Male
2342,9.0,4748367,,119.0,Female,Female
2343,9.0,4748367,,120.0,Female,Female
2344,9.0,4748367,,121.0,Female,Female
2345,9.0,4748367,,122.0,Male,Male
2346,9.0,4748367,,123.0,Female,Female
2347,9.0,4748367,,124.0,Male,Male
2348,9.0,4748367,,125.0,Female,Female
2349,9.0,4748367,,126.0,Female,Female
2350,9.0,4748367,,127.0,Female,Female
2351,9.0,4748367,,128.0,Female,Female
2352,9.0,4748367,,129.0,Female,Female
2353,9.0,4748367,,130.0,Female,Female
2354,9.0,4748367,,131.0,Female,Female
2355,9.0,4748367,,132.0,Male,Male
2356,9.0,4748367,,133.0,Female,Female
2357,9.0,4748367,,134.0,Female,Female
2358,9.0,4748367,,135.0,Female,Female
2359,9.0,4748367,,136.0,Female,Female
2360,9.0,4748367,,137.0,Female,Female
2361,9.0,4748367,,138.0,Female,Female
2362,9.0,4748367,,139.0,Male,Male
2363,9.0,4748367,,140.0,Female,Female
2364,9.0,4748367,,141.0,Male,Male
2365,9.0,4748367,,142.0,Female,Female
2366,9.0,4748367,,143.0,Female,Female
2367,9.0,4748367,,144.0,Female,Female
2368,9.0,4748367,,145.0,Female,Female
2369,9.0,4748367,,146.0,Female,Female
2370,9.0,4748367,,147.0,Female,Female
2371,9.0,4748367,,148.0,Female,Female
2372,9.0,4748367,,149.0,Female,Female
2373,9.0,4748367,,150.0,Female,Female
2374,9.0,4748367,,151.0,Female,Female
2375,9.0,4748367,,152.0,Male,Male
2376,9.0,4748367,,153.0,Female,Female
2377,9.0,4748367,,154.0,Female,Female
2378,9.0,4748367,,155.0,Female,Female
2379,9.0,4748367,,156.0,Male,Male
2380,9.0,4748367,,157.0,Male,Male
2381,9.0,4748367,,158.0,Female,Female
2382,9.0,4748367,,159.0,Female,Female
2383,9.0,4748367,,160.0,Female,Female
2384,9.0,4748367,,161.0,Female,Female
2385,9.0,4748367,,162.0,Female,Female
2386,9.0,4748367,,163.0,Male,Male
2387,9.0,4748367,,164.0,Female,Female
2388,9.0,4748367,,165.0,Male,Male
2389,9.0,4748367,,166.0,Female,Female
2390,9.0,4748367,,167.0,Female,Female
2391,9.0,4748367,,168.0,Male,Male
2392,9.0,4748367,,169.0,Male,Male
2393,9.0,4748367,,170.0,Male,Male
2394,9.0,4748367,,171.0,Male,Male
2395,9.0,4748367,,172.0,Female,Female
2396,9.0,4748367,,173.0,Female,Female
2397,9.0,4748367,,174.0,Female,Female
2398,9.0,4748367,,175.0,Male,Male
2399,9.0,4748367,,176.0,Female,Female
2400,9.0,4748367,,177.0,Female,Female
2401,9.0,4748367,,178.0,Male,Male
2402,9.0,4748367,,179.0,Male,Male
2403,9.0,4748367,,180.0,Male,Male
2404,9.0,4748367,,181.0,Female,Female
2405,9.0,4748367,,182.0,Female,Female
2406,9.0,4748367,,183.0,Male,Male
2407,9.0,4748367,,184.0,Male,Male
2408,9.0,4748367,,185.0,Male,Male
2409,9.0,4748367,,186.0,Male,Male
2410,9.0,4748367,,187.0,Male,Male
2411,9.0,4748367,,188.0,Male,Male
2412,9.0,4748367,,189.0,Female,Female
2413,9.0,4748367,,190.0,Female,Female
2414,9.0,4748367,,191.0,Male,Male
2415,9.0,4748367,,192.0,Female,Female
2416,9.0,4748367,,193.0,Female,Female
2417,9.0,4748367,,194.0,Male,Male
2418,9.0,4748367,,195.0,Male,Male
2419,9.0,4748367,,196.0,Female,Female
2420,9.0,4748367,,197.0,Male,Male
2421,9.0,4748367,,198.0,Female,Female
2422,9.0,4748367,,199.0,Male,Male
2423,9.0,4748367,,200.0,Male,Male
2424,9.0,4748367,,201.0,Male,Male
2425,9.0,4748367,,202.0,Male,Male
2426,9.0,4748367,,203.0,Male,Male
2427,9.0,4748367,,204.0,Male,Male
2428,9.0,4748367,,205.0,Male,Male
2429,9.0,4748367,,206.0,Female,Female
2430,9.0,4748367,,207.0,Male,Male
2431,9.0,4748367,,208.0,Male,Male
2432,9.0,4748367,,209.0,Male,Male
2433,9.0,4748367,,210.0,Male,Male
2434,9.0,4748367,,211.0,Male,Male
2435,9.0,4748367,,212.0,Female,Female
2436,9.0,4748367,,213.0,Male,Male
2437,9.0,4748367,,214.0,Male,Male
2438,9.0,4748367,,215.0,Male,Male
2439,9.0,4748367,,216.0,Male,Male
2440,9.0,4748367,,217.0,Male,Male
2441,9.0,4748367,,218.0,Female,Female
2442,9.0,4748367,,219.0,Male,Male
2443,9.0,4748367,,220.0,Female,Female
2444,9.0,4748367,,221.0,Male,Male
2445,9.0,4748367,,222.0,Male,Male
2446,9.0,4748367,,223.0,Female,Female
2447,9.0,4748367,,224.0,Male,Male
2448,9.0,4748367,,225.0,Female,Female
2449,9.0,4748367,,226.0,Male,Male
2450,9.0,4748367,,227.0,Female,Female
2451,9.0,4748367,,228.0,Male,Male
2452,9.0,4748367,,229.0,Female,Female
2453,9.0,4748367,,230.0,Male,Male
2454,9.0,4748367,,231.0,Male,Male
2455,9.0,4748367,,232.0,Male,Male
2456,9.0,4748367,,233.0,Female,Female
2457,9.0,4748367,,234.0,Female,Female
2458,9.0,4748367,,235.0,Male,Male
2459,9.0,4748367,,236.0,Female,Female
2460,9.0,4748367,,237.0,Female,Female
2461,9.0,4748367,,238.0,Female,Female
2462,9.0,4748367,,239.0,Female,Female
2463,9.0,4748367,,240.0,Female,Female
2464,9.0,4748367,,241.0,Male,Male
2465,9.0,4748367,,242.0,Female,Female
2466,9.0,4748367,,243.0,Female,Female
2467,9.0,4748367,,244.0,Male,Male
2468,9.0,4748367,,245.0,Male,Male
2469,9.0,4748367,,246.0,Female,Female
2470,9.0,4748367,,247.0,Female,Female
2471,9.0,4748367,,248.0,Female,Female
2472,9.0,4748367,,249.0,Male,Male
2473,9.0,4748367,,250.0,Male,Male
2474,9.0,4748367,,251.0,Female,Female
2475,9.0,4748367,,252.0,Female,Female
2476,9.0,4748367,,253.0,Female,Female
2477,9.0,4748367,,254.0,Male,Male
2478,9.0,4748367,,255.0,Male,Male
2479,9.0,4748367,,256.0,Female,Female
2480,9.0,4748367,,257.0,Male,Male
2481,9.0,4748367,,258.0,Female,Female
2482,9.0,4748367,,259.0,Female,Female
2483,9.0,4748367,,260.0,Male,Male
2484,9.0,4748367,,261.0,Male,Male
2485,9.0,4748367,,262.0,Male,Male
2486,9.0,4748367,,263.0,Male,Male
2487,9.0,4748367,,264.0,Female,Female
2488,9.0,4748367,,265.0,Male,Male
2489,9.0,4748367,,266.0,Male,Male
2490,9.0,4748367,,267.0,Male,Male
2491,9.0,4748367,,268.0,Male,Male
2492,9.0,4748367,,269.0,Female,Female
2493,9.0,4748367,,270.0,Male,Male
2494,9.0,4748367,,271.0,Male,Male
2495,9.0,4748367,,272.0,Male,Male
2496,9.0,4748367,,273.0,Female,Female
2497,9.0,4748367,,274.0,Female,Female
2498,9.0,4748367,,275.0,Male,Male
2499,9.0,4748367,,276.0,Male,Male
2500,9.0,4748367,,277.0,Female,Female
2501,9.0,4748367,,278.0,Female,Female
2502,10.0,1876884,,1.0,Female,Female
2503,10.0,1876884,,2.0,Female,Female
2504,10.0,1876884,,3.0,Male,Male
2505,10.0,1876884,,4.0,Female,Female
2506,10.0,1876884,,5.0,Female,Female
2507,10.0,1876884,,6.0,Male,Male
2508,10.0,1876884,,7.0,Female,Female
2509,10.0,1876884,,8.0,Female,Female
2510,10.0,1876884,,9.0,Male,Male
2511,10.0,1876884,,10.0,Male,Male
2512,10.0,1876884,,11.0,Male,Male
2513,10.0,1876884,,12.0,Female,Female
2514,10.0,1876884,,13.0,Male,Male
2515,10.0,1876884,,14.0,Male,Male
2516,10.0,1876884,,15.0,Female,Female
2517,10.0,1876884,,16.0,Female,Female
2518,10.0,1876884,,17.0,Female,Female
2519,10.0,1876884,,18.0,Male,Male
2520,10.0,1876884,,19.0,Female,Female
2521,10.0,1876884,,20.0,Male,Male
2522,10.0,1876884,,21.0,Female,Female
2523,10.0,1876884,,22.0,Male,Male
2524,10.0,1876884,,23.0,Male,Male
2525,10.0,1876884,,24.0,Female,Female
2526,10.0,1876884,,25.0,Male,Male
2527,10.0,1876884,,26.0,Male,Male
2528,10.0,1876884,,27.0,Male,Male
2529,10.0,1876884,,28.0,Male,Male
2530,10.0,1876884,,29.0,Female,Female
2531,10.0,1876884,,30.0,Male,Male
2532,10.0,1876884,,31.0,Male,Male
2533,10.0,1876884,,32.0,Female,Female
2534,10.0,1876884,,33.0,Male,Male
2535,10.0,1876884,,34.0,Male,Male
2536,10.0,1876884,,35.0,Male,Male
2537,10.0,1876884,,36.0,Male,Male
2538,10.0,1876884,,37.0,Female,Female
2539,10.0,1876884,,38.0,Male,Male
2540,10.0,1876884,,39.0,Female,Female
2541,10.0,1876884,,40.0,Female,Female
2542,10.0,1876884,,41.0,Female,Female
2543,10.0,1876884,,42.0,Male,Male
2544,10.0,1876884,,43.0,Female,Female
2545,10.0,1876884,,44.0,Male,Male
2546,10.0,1876884,,45.0,Male,Male
2547,10.0,1876884,,46.0,Female,Female
2548,10.0,1876884,,47.0,Male,Male
2549,10.0,1876884,,48.0,Male,Male
2550,10.0,1876884,,49.0,Female,Female
2551,10.0,1876884,,50.0,Male,Male
2552,10.0,1876884,,51.0,Female,Female
2553,10.0,1876884,,52.0,Female,Female
2554,10.0,1876884,,53.0,Male,Male
2555,10.0,1876884,,54.0,Female,Female
2556,10.0,1876884,,55.0,Female,Female
2557,10.0,1876884,,56.0,Male,Male
2558,10.0,1876884,,57.0,Female,Female
2559,10.0,1876884,,58.0,Male,Male
2560,10.0,1876884,,59.0,Female,Female
2561,10.0,1876884,,60.0,Male,Male
2562,10.0,1876884,,61.0,Female,Female
2563,10.0,1876884,,62.0,Male,Male
2564,10.0,1876884,,63.0,Female,Female
2565,10.0,1876884,,64.0,Female,Female
2566,10.0,1876884,,65.0,Female,Female
2567,10.0,1876884,,66.0,Female,Female
2568,10.0,1876884,,67.0,Male,Male
2569,10.0,1876884,,68.0,Female,Female
2570,10.0,1876884,,69.0,Male,Male
2571,10.0,1876884,,70.0,Female,Female
2572,10.0,1876884,,71.0,Male,Male
2573,10.0,1876884,,72.0,Male,Male
2574,10.0,1876884,,73.0,Female,Female
2575,10.0,1876884,,74.0,Female,Female
